0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,17.799030303955078,11.877692222595215
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,8.618230819702148,6.57236385345459
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,24.091299057006836,19.701061248779297
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,10.938267707824707,9.19105339050293
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,14.99647331237793,10.273350715637207
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,27.482322692871094,18.909732818603516
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,27.782882690429688,21.363588333129883
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,20.898761749267578,16.825740814208984
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,19.426156997680664,16.788618087768555
0.6,100,0.1,200,0.0001,2,3,0.0001,wasserstein,12.154703140258789,9.677652359008789
