0.6,200,0.1,200,1e-05,1,2,0.0001,18.0293025970459,12.230184555053711
0.6,200,0.1,200,1e-05,1,2,0.0001,8.641560554504395,6.60068941116333
0.6,200,0.1,200,1e-05,1,2,0.0001,24.996898651123047,19.987552642822266
0.6,200,0.1,200,1e-05,1,2,0.0001,11.109159469604492,9.336511611938477
0.6,200,0.1,200,1e-05,1,2,0.0001,15.029863357543945,10.19102668762207
0.6,200,0.1,200,1e-05,1,2,0.0001,27.865575790405273,18.707870483398438
0.6,200,0.1,200,1e-05,1,2,0.0001,25.851390838623047,19.509807586669922
0.6,200,0.1,200,1e-05,1,2,0.0001,21.04852294921875,16.818828582763672
0.6,200,0.1,200,1e-05,1,2,0.0001,20.118921279907227,17.191205978393555
0.6,200,0.1,200,1e-05,1,2,0.0001,12.066705703735352,9.481964111328125
