0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,18.311487197875977,12.322837829589844
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,8.531352996826172,6.510525703430176
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,25.121625900268555,19.935754776000977
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,11.246155738830566,9.436885833740234
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,14.88426685333252,9.980998039245605
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,27.8220157623291,18.613752365112305
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,25.847383499145508,19.30314826965332
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,23.1217098236084,18.87285614013672
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,20.671716690063477,17.723270416259766
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,12.296333312988281,9.600150108337402
