0.6,200,0.1,200,1e-05,2,2,0.0001,18.256420135498047,12.328022956848145
0.6,200,0.1,200,1e-05,2,2,0.0001,8.48300552368164,6.510588645935059
0.6,200,0.1,200,1e-05,2,2,0.0001,23.890235900878906,19.284320831298828
0.6,200,0.1,200,1e-05,2,2,0.0001,11.15909481048584,9.349113464355469
0.6,200,0.1,200,1e-05,2,2,0.0001,15.65694522857666,10.530704498291016
0.6,200,0.1,200,1e-05,2,2,0.0001,27.901708602905273,18.865489959716797
0.6,200,0.1,200,1e-05,2,2,0.0001,25.47701072692871,19.07858657836914
0.6,200,0.1,200,1e-05,2,2,0.0001,20.605289459228516,16.566679000854492
0.6,200,0.1,200,1e-05,2,2,0.0001,19.638158798217773,16.887557983398438
0.6,200,0.1,200,1e-05,2,2,0.0001,11.781277656555176,9.310371398925781
