0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,18.47631072998047,12.38418960571289
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,7.854461669921875,5.832404136657715
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,23.622478485107422,18.26082992553711
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,11.079488754272461,9.297883987426758
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,15.219329833984375,10.332677841186523
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,27.88854217529297,18.63154411315918
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,26.65135383605957,19.97112274169922
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,19.768436431884766,15.247522354125977
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,20.6687068939209,17.786911010742188
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,11.40313720703125,8.630279541015625
