0.6,200,0.1,200,1e-05,2,1,0.0001,17.664260864257812,12.156370162963867
0.6,200,0.1,200,1e-05,2,1,0.0001,8.548227310180664,6.5660247802734375
0.6,200,0.1,200,1e-05,2,1,0.0001,24.35047149658203,19.538921356201172
0.6,200,0.1,200,1e-05,2,1,0.0001,11.149487495422363,9.350452423095703
0.6,200,0.1,200,1e-05,2,1,0.0001,15.1651029586792,10.167655944824219
0.6,200,0.1,200,1e-05,2,1,0.0001,27.393110275268555,18.66228485107422
0.6,200,0.1,200,1e-05,2,1,0.0001,26.292011260986328,19.691490173339844
0.6,200,0.1,200,1e-05,2,1,0.0001,20.399723052978516,16.43219566345215
0.6,200,0.1,200,1e-05,2,1,0.0001,19.565902709960938,16.842742919921875
0.6,200,0.1,200,1e-05,2,1,0.0001,11.98578929901123,9.473592758178711
