0.6,200,0.1,200,1e-05,1,3,0.0001,18.047971725463867,12.18653678894043
0.6,200,0.1,200,1e-05,1,3,0.0001,8.575936317443848,6.557074069976807
0.6,200,0.1,200,1e-05,1,3,0.0001,25.027019500732422,19.992889404296875
0.6,200,0.1,200,1e-05,1,3,0.0001,11.186158180236816,9.391880989074707
0.6,200,0.1,200,1e-05,1,3,0.0001,14.917247772216797,10.088712692260742
0.6,200,0.1,200,1e-05,1,3,0.0001,27.441438674926758,18.555904388427734
0.6,200,0.1,200,1e-05,1,3,0.0001,25.844213485717773,19.4228515625
0.6,200,0.1,200,1e-05,1,3,0.0001,21.024169921875,16.841575622558594
0.6,200,0.1,200,1e-05,1,3,0.0001,20.159271240234375,17.226173400878906
0.6,200,0.1,200,1e-05,1,3,0.0001,12.012133598327637,9.438919067382812
