0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,17.615158081054688,11.77467155456543
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,8.606645584106445,6.639101982116699
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,24.04441261291504,19.435680389404297
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,11.198972702026367,9.38145637512207
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,15.33176326751709,10.57242202758789
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,23.84296226501465,16.93747329711914
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,25.22366714477539,19.255142211914062
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,20.14910316467285,16.097332000732422
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,19.87733268737793,17.095752716064453
0.6,100,0.1,200,0.0001,2,1,0.0001,wasserstein,12.238570213317871,9.732271194458008
