0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,40.91569900512695,30.66687774658203
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,65.88816833496094,49.36107635498047
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,88.19984436035156,74.36803436279297
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,54.82426834106445,39.633140563964844
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,27.22796058654785,20.370464324951172
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,43.676658630371094,34.21430206298828
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,83.01165008544922,60.17703628540039
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,101.36810302734375,82.16243743896484
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,52.948272705078125,41.086830139160156
0.6,100,0.1,200,0.0001,1,2,0.0001,wasserstein,37.049583435058594,28.896610260009766
