0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,41.87533187866211,31.119857788085938
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,57.25592803955078,43.523902893066406
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,82.08859252929688,68.10382080078125
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,51.98475646972656,38.97550964355469
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,26.648969650268555,19.916732788085938
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,43.44367218017578,35.28672409057617
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,66.09724426269531,49.634437561035156
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,101.67364501953125,80.90908813476562
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,53.11159133911133,40.98639678955078
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,35.492252349853516,27.659244537353516
