0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,19.79990005493164,15.12730598449707
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,30.66904640197754,22.953170776367188
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,87.82563018798828,66.9922103881836
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,21.404417037963867,16.504941940307617
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,33.51348114013672,21.678932189941406
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,50.97589874267578,42.46287536621094
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,14.403586387634277,11.624298095703125
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,14.879029273986816,11.007699966430664
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,32.2674446105957,23.556350708007812
0.6,100,0.1,200,0.0001,1,2,0.0001,mmd,29.267051696777344,21.747787475585938
