0.6,200,0.1,200,1e-05,2,3,0.0001,21.503662109375,16.833839416503906
0.6,200,0.1,200,1e-05,2,3,0.0001,13.306968688964844,9.969907760620117
0.6,200,0.1,200,1e-05,2,3,0.0001,11.287160873413086,9.232275009155273
0.6,200,0.1,200,1e-05,2,3,0.0001,11.25102424621582,9.055368423461914
0.6,200,0.1,200,1e-05,2,3,0.0001,10.500486373901367,8.56938362121582
0.6,200,0.1,200,1e-05,2,3,0.0001,10.642602920532227,7.5223917961120605
0.6,200,0.1,200,1e-05,2,3,0.0001,7.729361057281494,5.831315040588379
0.6,200,0.1,200,1e-05,2,3,0.0001,35.422462463378906,24.955623626708984
0.6,200,0.1,200,1e-05,2,3,0.0001,13.10173511505127,10.050264358520508
0.6,200,0.1,200,1e-05,2,3,0.0001,17.218721389770508,13.732434272766113
