0.6,200,0.1,300,0.0001,1,2,0.0001,22.24859046936035,17.129169464111328
0.6,200,0.1,300,0.0001,1,2,0.0001,13.712945938110352,10.317057609558105
0.6,200,0.1,300,0.0001,1,2,0.0001,11.715804100036621,9.554730415344238
0.6,200,0.1,300,0.0001,1,2,0.0001,11.574286460876465,9.314774513244629
0.6,200,0.1,300,0.0001,1,2,0.0001,11.110233306884766,8.957931518554688
0.6,200,0.1,300,0.0001,1,2,0.0001,10.481039047241211,7.120475769042969
0.6,200,0.1,300,0.0001,1,2,0.0001,8.141636848449707,6.067938804626465
0.6,200,0.1,300,0.0001,1,2,0.0001,40.7913932800293,30.177335739135742
0.6,200,0.1,300,0.0001,1,2,0.0001,13.233545303344727,10.220907211303711
0.6,200,0.1,300,0.0001,1,2,0.0001,17.830764770507812,13.578523635864258
