0.6,200,0.1,200,0.0001,1,3,0.0001,22.214624404907227,17.248924255371094
0.6,200,0.1,200,0.0001,1,3,0.0001,13.229201316833496,9.863304138183594
0.6,200,0.1,200,0.0001,1,3,0.0001,11.417531967163086,9.151143074035645
0.6,200,0.1,200,0.0001,1,3,0.0001,11.221922874450684,8.92564868927002
0.6,200,0.1,200,0.0001,1,3,0.0001,10.778693199157715,8.63860034942627
0.6,200,0.1,200,0.0001,1,3,0.0001,11.039067268371582,7.891208648681641
0.6,200,0.1,200,0.0001,1,3,0.0001,7.7903313636779785,5.683191776275635
0.6,200,0.1,200,0.0001,1,3,0.0001,39.348148345947266,28.653894424438477
0.6,200,0.1,200,0.0001,1,3,0.0001,12.792035102844238,9.715410232543945
0.6,200,0.1,200,0.0001,1,3,0.0001,18.336055755615234,14.154656410217285
