0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,20.397119522094727,15.692997932434082
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,29.941776275634766,22.450138092041016
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,72.85169982910156,56.405235290527344
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,21.639448165893555,17.26988983154297
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,32.987342834472656,22.56468391418457
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,49.799808502197266,41.405006408691406
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,15.169245719909668,12.2908935546875
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,14.157161712646484,10.6664457321167
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,29.504812240600586,22.25476837158203
0.6,100,0.1,200,0.0001,2,2,0.0001,mmd,28.469024658203125,21.14864730834961
