0.6,100,0.1,300,1e-05,1,3,0.0001,22.088214874267578,17.321475982666016
0.6,100,0.1,300,1e-05,1,3,0.0001,13.484777450561523,10.179174423217773
0.6,100,0.1,300,1e-05,1,3,0.0001,11.718279838562012,9.569015502929688
0.6,100,0.1,300,1e-05,1,3,0.0001,11.286500930786133,9.077337265014648
0.6,100,0.1,300,1e-05,1,3,0.0001,10.694991111755371,8.650893211364746
0.6,100,0.1,300,1e-05,1,3,0.0001,10.72211742401123,7.544522285461426
0.6,100,0.1,300,1e-05,1,3,0.0001,7.889559745788574,5.9123215675354
0.6,100,0.1,300,1e-05,1,3,0.0001,36.881107330322266,27.203020095825195
0.6,100,0.1,300,1e-05,1,3,0.0001,12.730485916137695,9.780787467956543
0.6,100,0.1,300,1e-05,1,3,0.0001,17.347463607788086,13.411060333251953
