0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,21.376073837280273,16.163646697998047
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,29.98590087890625,22.54839324951172
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,77.5195541381836,60.32196044921875
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,21.8577938079834,17.502561569213867
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,32.410369873046875,23.168989181518555
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,49.966407775878906,41.58439636230469
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,15.250141143798828,12.333314895629883
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,14.97005558013916,11.243000984191895
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,29.85420799255371,22.52321434020996
0.6,100,0.1,200,0.0001,2,2,0.0001,wasserstein,30.601226806640625,22.73386573791504
