0.6,200,0.1,300,1e-05,2,3,0.0001,22.287874221801758,17.299150466918945
0.6,200,0.1,300,1e-05,2,3,0.0001,13.342768669128418,10.018318176269531
0.6,200,0.1,300,1e-05,2,3,0.0001,11.69107437133789,9.552387237548828
0.6,200,0.1,300,1e-05,2,3,0.0001,11.374273300170898,9.128591537475586
0.6,200,0.1,300,1e-05,2,3,0.0001,10.617715835571289,8.62039566040039
0.6,200,0.1,300,1e-05,2,3,0.0001,10.654550552368164,7.531904220581055
0.6,200,0.1,300,1e-05,2,3,0.0001,7.847435474395752,5.881731986999512
0.6,200,0.1,300,1e-05,2,3,0.0001,39.24039077758789,28.274532318115234
0.6,200,0.1,300,1e-05,2,3,0.0001,12.567150115966797,9.634008407592773
0.6,200,0.1,300,1e-05,2,3,0.0001,17.49384117126465,13.473958969116211
