0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,19.895742416381836,15.269432067871094
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,29.375566482543945,22.091548919677734
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,82.63694763183594,59.81354522705078
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,21.75128173828125,16.945011138916016
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,34.64195251464844,22.646886825561523
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,51.52256393432617,43.332725524902344
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,15.201618194580078,12.349632263183594
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,15.300559043884277,11.449283599853516
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,31.897546768188477,23.183752059936523
0.6,100,0.1,200,0.0001,1,1,0.0001,wasserstein,28.718894958496094,20.966140747070312
