0.6,200,0.1,200,0.0001,1,2,0.0001,22.64167022705078,17.543310165405273
0.6,200,0.1,200,0.0001,1,2,0.0001,14.238801956176758,10.870576858520508
0.6,200,0.1,200,0.0001,1,2,0.0001,11.553446769714355,9.224206924438477
0.6,200,0.1,200,0.0001,1,2,0.0001,11.325742721557617,9.023467063903809
0.6,200,0.1,200,0.0001,1,2,0.0001,10.674359321594238,8.525442123413086
0.6,200,0.1,200,0.0001,1,2,0.0001,11.143969535827637,7.897510528564453
0.6,200,0.1,200,0.0001,1,2,0.0001,8.194314956665039,6.08489990234375
0.6,200,0.1,200,0.0001,1,2,0.0001,38.172035217285156,27.522499084472656
0.6,200,0.1,200,0.0001,1,2,0.0001,12.53505802154541,9.506540298461914
0.6,200,0.1,200,0.0001,1,2,0.0001,17.925260543823242,13.755626678466797
