0.6,200,0.1,200,1e-05,1,3,0.0001,22.029272079467773,17.22586441040039
0.6,200,0.1,200,1e-05,1,3,0.0001,13.4332857131958,10.087997436523438
0.6,200,0.1,200,1e-05,1,3,0.0001,11.790018081665039,9.655569076538086
0.6,200,0.1,200,1e-05,1,3,0.0001,11.157763481140137,8.977310180664062
0.6,200,0.1,200,1e-05,1,3,0.0001,10.697701454162598,8.653103828430176
0.6,200,0.1,200,1e-05,1,3,0.0001,10.679527282714844,7.500717639923096
0.6,200,0.1,200,1e-05,1,3,0.0001,7.887866973876953,5.904702663421631
0.6,200,0.1,200,1e-05,1,3,0.0001,37.354736328125,27.242420196533203
0.6,200,0.1,200,1e-05,1,3,0.0001,12.733055114746094,9.748128890991211
0.6,200,0.1,200,1e-05,1,3,0.0001,17.28677749633789,13.439239501953125
